                  中证加权 (ICL9)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	  DMI.PDI   	  DMI.MDI   	  DMI.ADX   	  DMI.ADXR  	
 2026/02/12	  8275.8	  8396.2	  8271.8	  8386.8	         113982	     113982	     129278	     178549	      11.18	      26.95	      29.76	      32.00	
 2026/02/13	  8384.4	  8384.4	  8175.4	  8204.6	         141906	     141906	     117839	     167922	       9.20	      30.43	      34.40	      30.22	
 2026/02/24	  8226.0	  8386.0	  8226.0	  8304.0	         123324	     123324	     115130	     151354	       9.46	      28.41	      37.22	      28.36	
 2026/02/25	  8313.8	  8487.6	  8313.8	  8463.2	         126978	     126978	     121596	     141907	      10.61	      28.07	      40.66	      30.92	
 2026/02/26	  8452.0	  8494.0	  8409.6	  8459.0	         114851	     114851	     124208	     135252	       9.87	      29.09	      44.48	      34.29	
 2026/02/27	  8457.4	  8562.0	  8406.6	  8558.6	         129654	     129654	     127343	     128311	      12.93	      19.43	      43.26	      34.45	
 2026/03/02	  8547.0	  8598.8	  8433.8	  8537.6	         178806	     178806	     134723	     126281	      16.27	      10.68	      39.82	      34.79	
 2026/03/03	  8545.0	  8551.4	  8144.0	  8173.0	         261332	     261332	     162324	     138727	      16.28	      21.55	      33.21	      33.81	
 2026/03/04	  8177.4	  8282.8	  8096.2	  8116.4	         203068	     203068	     177542	     149569	      15.64	      23.37	      28.18	      32.70	
 2026/03/05	  8122.2	  8259.8	  8059.0	  8132.4	         175544	     175544	     189681	     156945	      16.14	      21.60	      23.06	      31.86	
 2026/03/06	  8103.8	  8244.2	  8099.6	  8194.6	         136523	     136523	     191055	     159199	      17.22	      19.47	      15.86	      30.17	
 2026/03/09	  8198.6	  8198.6	  7765.8	  8130.2	         203367	     203367	     195967	     165345	      12.98	      30.42	      19.20	      31.23	
 2026/03/10	  8128.6	  8282.6	  8128.6	  8272.4	         155247	     155247	     174750	     168537	      15.70	      29.55	      20.85	      30.34	
 2026/03/11	  8261.0	  8314.0	  8220.2	  8228.2	         117568	     117568	     157650	     167596	      14.98	      29.53	      23.98	      28.60	
 2026/03/12	  8242.4	  8253.2	  8094.0	  8159.2	         141544	     141544	     150850	     170265	      11.95	      33.73	      28.62	      28.40	
 2026/03/13	  8164.0	  8211.4	  8043.0	  8060.8	         143226	     143226	     152190	     171623	      12.14	      32.60	      33.84	      28.45	
 2026/03/16	  8078.2	  8078.2	  7881.4	  8028.8	         169779	     169779	     145473	     170720	      12.01	      38.33	      41.53	      28.70	
 2026/03/17	  8014.0	  8070.2	  7825.4	  7829.6	         170339	     170339	     148491	     161621	       8.11	      39.49	      45.82	      32.51	
 2026/03/18	  7861.0	  7929.0	  7778.6	  7904.8	         170100	     170100	     158998	     158324	       7.70	      40.22	      52.03	      36.44	
 2026/03/19	  7906.0	  7906.0	  7624.6	  7683.8	         208430	     208430	     172375	     161612	       5.10	      43.68	      59.77	      41.87	
 2026/03/20	  7661.4	  7770.4	  7561.4	  7566.6	         200135	     200135	     183757	     167974	       3.81	      45.13	      65.89	      47.26	
 2026/03/23	  7596.8	  7596.8	  7167.6	  7227.2	         217723	     217723	     193345	     169409	       3.78	      48.21	      72.51	      53.17	
 2026/03/24	  7209.0	  7413.2	  7171.8	  7404.8	         195375	     195375	     198353	     173422	       3.71	      45.83	      77.96	      59.75	
 2026/03/25	  7365.4	  7641.4	  7365.4	  7524.0	         176384	     176384	     199609	     179304	      10.80	      43.57	      77.02	      61.42	
 2026/03/26	  7541.0	  7568.2	  7400.2	  7409.2	         137371	     137371	     185398	     178886	      10.72	      43.25	      75.76	      63.89	
 2026/03/27	  7420.6	  7603.6	  7346.8	  7551.0	         156429	     156429	     176656	     180207	      11.34	      36.51	      71.34	      65.55	
 2026/03/30	  7535.2	  7564.6	  7366.2	  7551.6	         159513	     159513	     165014	     179180	       8.45	      35.98	      67.60	      66.74	
 2026/03/31	  7547.4	  7608.2	  7411.4	  7418.0	         166503	     166503	     159240	     178796	       8.56	      34.82	      63.45	      67.98	
 2026/04/01	  7431.8	  7600.6	  7431.8	  7556.6	         151535	     151535	     154270	     176940	       8.49	      30.62	      58.71	      68.34	
 2026/04/02	  7551.4	  7551.4	  7334.2	  7401.4	         154051	     154051	     157606	     171502	       8.35	      31.54	      58.35	      67.69	
 2026/04/03	  7370.0	  7437.6	  7316.0	  7342.8	         128027	     128027	     151926	     164291	       8.55	      27.78	      57.12	      66.44	
 2026/04/07	  7349.8	  7457.6	  7344.8	  7378.0	         116821	     116821	     143387	     154201	       9.57	      27.13	      56.33	      63.84	
 2026/04/08	  7380.6	  7823.0	  7380.6	  7822.2	         193487	     193487	     148784	     154012	      19.66	      23.34	      47.43	      57.51	
 2026/04/09	  7797.4	  7797.4	  7689.8	  7737.0	         136362	     136362	     145750	     150010	      20.57	      19.60	      37.74	      50.59	
 2026/04/10	  7732.8	  7929.4	  7732.8	  7814.6	         154400	     154400	     145819	     151713	      24.80	      17.69	      31.10	      44.90	
 2026/04/13	  7833.8	  7847.6	  7779.4	  7794.0	         126003	     126003	     145415	     148670	      27.98	       6.00	      32.19	      45.27	
 2026/04/14	  7804.4	  7926.6	  7804.4	  7922.0	         146811	     146811	     151413	     147400	      32.01	       6.24	      34.60	      45.86	
 2026/04/15	  7889.8	  8005.4	  7879.4	  7884.6	         143802	     143802	     141476	     145130	      28.05	       6.60	      36.94	      46.64	
 2026/04/16	  7894.6	  8060.6	  7894.6	  8043.4	         152723	     152723	     144748	     145249	      30.11	       6.58	      46.20	      46.82	
 2026/04/17	  8042.4	  8093.2	  7993.0	  8073.6	         128217	     128217	     139511	     142665	      33.42	       4.80	      58.28	      48.01	
 2026/04/20	  8061.0	  8182.8	  8051.4	  8113.2	         128510	     128510	     140013	     142714	      38.19	       4.93	      68.35	      49.72	
 2026/04/21	  8124.0	  8124.0	  8023.6	  8089.8	         117634	     117634	     134177	     142795	      37.89	       6.38	      69.43	      50.81	
 2026/04/22	  8090.8	  8226.2	  8058.2	  8224.4	         123791	     123791	     130175	     135825	      42.71	       6.42	      70.51	      52.55	
 2026/04/23	  8202.0	  8247.2	  8053.4	  8141.0	         159064	     159064	     131443	     138096	      44.21	       2.08	      75.36	      56.15	
 2026/04/24	  8130.2	  8153.4	  8005.8	  8093.2	         155713	     155713	     136942	     138227	      43.70	       3.38	      78.95	      62.58	
 2026/04/27	  8119.6	  8178.2	  8065.0	  8144.6	         113902	     113902	     134021	     137017	      43.95	       3.38	      80.75	      69.52	
 2026/04/28	  8143.4	  8143.4	  8015.0	  8053.4	         128319	     128319	     136158	     135168	      32.11	       6.54	      78.92	      73.64	
 2026/04/29	  8044.2	  8237.6	  8029.6	  8227.0	         141779	     141779	     139755	     134965	      35.62	       6.30	      78.72	      74.07	
 2026/04/30	  8225.2	  8242.0	  8163.0	  8224.6	         110904	     110904	     130123	     130783	      31.05	       6.69	      77.17	      73.84	
 2026/05/06	  8219.8	  8520.2	  8219.8	  8455.8	         146632	     146632	     128307	     132625	      40.83	       5.95	      74.43	      74.89	
 2026/05/07	  8467.8	  8591.4	  8467.8	  8579.0	         113766	     113766	     128280	     131150	      40.40	       5.95	      72.54	      75.74	
 2026/05/08	  8578.2	  8601.6	  8501.8	  8574.2	         112987	     112987	     125214	     130686	      37.62	       6.02	      70.32	      75.54	
 2026/05/11	  8571.8	  8740.0	  8571.8	  8687.8	         155860	     155860	     128030	     133893	      41.77	       6.04	      71.75	      75.34	
 2026/05/12	  8702.0	  8702.0	  8605.6	  8641.2	         135762	     135762	     133001	     131562	      40.27	       6.05	      72.40	      75.56	
 2026/05/13	  8647.0	  8805.2	  8600.8	  8792.4	         151477	     151477	     133970	     131139	      39.54	       5.85	      74.02	      75.59	
 2026/05/14	  8781.2	  8829.2	  8546.6	  8547.2	         212062	     212062	     153630	     140955	      36.44	       6.52	      73.20	      73.81	
 2026/05/15	  8599.8	  8599.8	  8313.4	  8384.6	         232334	     232334	     177499	     151356	      30.49	      15.75	      66.12	      69.33	
 2026/05/18	  8358.6	  8470.4	  8326.4	  8402.2	         151021	     151021	     176531	     152281	      30.25	      16.07	      59.16	      64.74	
 2026/05/19	  8366.4	  8463.2	  8248.2	  8456.0	         171235	     171235	     183626	     158314	      29.42	      16.88	      51.22	      61.49	
 2026/05/20	  8440.0	  8498.4	  8365.6	  8483.6	         153619	     153619	     184054	     159012	      29.61	      16.74	      43.54	      57.97	
 2026/05/21	  8469.4	  8636.2	  8228.6	  8240.8	         216930	     216930	     185028	     169329	      31.62	      13.25	      37.99	      56.01	
 2026/05/22	  8318.4	  8437.6	  8268.6	  8379.6	         172502	     172502	     173061	     175280	      28.32	      13.30	      32.40	      52.80	
 2026/05/25	  8401.8	  8504.6	  8353.6	  8485.2	         157170	     157170	     174291	     175411	      29.82	      12.96	      33.65	      49.89	
 2026/05/26	  8485.6	  8485.6	  8325.6	  8462.4	         181029	     181029	     176250	     179938	      21.00	      14.68	      31.51	      45.33	
 2026/05/27	  8419.0	  8553.0	  8270.4	  8315.0	         197393	     197393	     185005	     184530	      19.78	      13.92	      29.88	      40.55	
 2026/05/28	  8315.8	  8412.4	  8214.2	  8351.0	         182879	     182879	     178195	     181611	      18.76	      15.37	      26.91	      35.23	
 2026/05/29	  8367.0	  8407.0	  8108.2	  8163.0	         197280	     197280	     183150	     178106	      13.43	      18.18	      22.59	      30.29	
 2026/06/01	  8142.4	  8266.2	  8094.6	  8117.2	         163955	     163955	     184507	     179399	      13.11	      18.18	      19.28	      25.84	
 2026/06/02	  8118.6	  8231.6	  7996.2	  8152.8	         172900	     172900	     182881	     179566	       9.72	      21.11	      18.87	      26.26	
 2026/06/03	  8165.0	  8310.2	  8130.6	  8200.6	         178286	     178286	     179060	     182032	      12.62	      20.05	      19.71	      25.61	
 2026/06/04	  8189.2	  8234.6	  8142.6	  8184.8	         140145	     140145	     170513	     174354	      13.47	      13.28	      16.94	      23.41	
 2026/06/05	  8184.8	  8236.8	  8043.0	  8070.8	         186896	     186896	     168436	     175793	      13.24	      16.47	      17.09	      22.00	
 2026/06/08	  8084.4	  8084.4	  7722.0	  7818.8	         212220	     212220	     178089	     181298	      12.60	      23.60	      19.65	      21.12	
 2026/06/09	  7801.2	  8000.8	  7795.2	  7983.8	         164083	     164083	     176326	     179604	      11.19	      23.05	      22.72	      21.00	
 2026/06/10	  7975.8	  7975.8	  7787.2	  7892.0	         166031	     166031	     173875	     176468	       7.28	      24.99	      25.71	      22.29	
 2026/06/11	  7873.8	  7918.0	  7786.6	  7859.2	         167755	     167755	     179397	     174955	       7.45	      25.58	      31.06	      25.39	
 2026/06/12	  7833.4	  8094.2	  7833.4	  7978.8	         186033	     186033	     179224	     173830	      10.85	      24.64	      37.41	      27.17	
 2026/06/15	  7974.4	  8249.6	  7974.4	  8249.2	         201870	     201870	     177154	     177622	      15.49	      22.81	      38.79	      27.94	
 2026/06/16	  8216.8	  8360.8	  8216.8	  8316.0	         174867	     174867	     179311	     177819	      17.70	      23.88	      36.20	      27.93	
 2026/06/17	  8320.6	  8456.4	  8291.2	  8453.4	         175100	     175100	     181125	     177500	      21.19	      22.22	      30.83	      26.77	
 2026/06/18	  8423.4	  8553.4	  8423.4	  8524.6	         200274	     200274	     187629	     183513	      26.02	      19.73	      23.98	      24.84	
 2026/06/22	  8522.0	  8673.8	  8436.0	  8651.2	         210048	     210048	     192432	     185828	      29.70	      18.78	      18.58	      24.82	
 2026/06/23	  8623.8	  8662.4	  8372.4	  8449.2	         206245	     206245	     193307	     185231	      29.13	      17.20	      16.40	      26.91	
 2026/06/24	  8423.8	  8626.8	  8409.6	  8587.4	         180187	     180187	     194371	     186841	      26.04	      16.98	      16.72	      27.76	
 2026/06/25	  8594.0	  8704.2	  8554.0	  8693.4	         189590	     189590	     197269	     189197	      28.15	      16.65	      18.53	      27.36	
 2026/06/26	  8681.6	  8681.6	  8399.8	  8445.6	         230308	     230308	     203276	     195452	      27.23	      17.89	      21.58	      26.20	
 2026/06/29	  8459.4	  8583.8	  8346.2	  8535.2	         214084	     214084	     204083	     198257	      28.39	       9.54	      27.57	      25.77	
 2026/06/30	  8512.6	  8796.4	  8510.2	  8774.6	         185559	     185559	     199946	     196626	      34.68	       9.28	      33.44	      26.01	
 2026/07/01	  8753.6	  8865.2	  8652.4	  8708.0	         210988	     210988	     206106	     200238	      36.76	       8.97	      39.28	      27.84	
 2026/07/02	  8712.8	  8712.8	  8450.0	  8479.6	         220984	     220984	     212385	     204827	      35.23	      14.98	      42.49	      29.61	
 2026/07/03	  8507.2	  8640.0	  8434.0	  8529.2	         196737	     196737	     205670	     204473	      30.19	      15.76	      43.45	      30.99	
 2026/07/06	  8557.6	  8572.8	  8365.2	  8458.6	         196746	     196746	     202203	     203143	      25.75	      18.37	      42.78	      32.18	
 2026/07/07	  8456.0	  8464.8	  8269.2	  8311.2	         192518	     192518	     203595	     201770	      21.72	      21.17	      34.72	      31.14	
 2026/07/08	  8306.8	  8362.4	  8189.6	  8242.8	         209159	     209159	     203229	     204667	      18.59	      23.68	      27.10	      30.27	
 2026/07/09	  8262.0	  8496.0	  8158.8	  8489.0	         240976	     240976	     207227	     209806	      18.53	      22.20	      18.47	      28.88	
 2026/07/10	  8444.8	  8603.0	  8320.4	  8320.4	         214117	     214117	     210703	     208187	      17.88	      21.90	      13.44	      27.96	
 2026/07/13	  8407.8	  8407.8	  7980.8	  8005.8	         247004	     247004	     220755	     211479	      17.18	      28.95	      12.45	      27.95	
 2026/07/14	  8016.6	  8144.6	  7859.4	  8101.4	         274699	     274699	     237191	     220393	      16.85	      31.81	      14.79	      28.79	
 2026/07/15	  8096.8	  8173.2	  7966.4	  8023.6	         219212	     219212	     239202	     221215	      15.24	      31.31	      20.33	      27.52	
